,created_at,location,name,s_o
2032,2020-04-09 02:11:02,"iPhone: 40.730186,-73.987709",Now The Work Begins,1
2033,2020-04-09 02:11:02,"iPhone: 40.730186,-73.987709",Now The Work Begins,1
2034,2020-04-09 02:11:02,Pennsylvania,J L Holt,0
2035,2020-04-09 02:11:02,Bengaluru,Ganesh Chetan,1
2036,2020-04-09 02:11:02,Bengaluru,Ganesh Chetan,1
2037,2020-04-09 02:11:02,Bengaluru,Ganesh Chetan,0
2038,2020-04-09 02:11:02,"Wash,D.C.",Larry Calhoun,0
2039,2020-04-09 02:11:02,"Los Angeles, California, USA",Trina B,0
2040,2020-04-09 02:11:02,"Los Angeles, CA",Donnie the Walrus,1
2041,2020-04-09 02:11:02,"RSS Shakha, Nagpur",Bhakth_bro,1
2042,2020-04-09 02:11:02,"RSS Shakha, Nagpur",Bhakth_bro,1
2043,2020-04-09 02:11:02,"RSS Shakha, Nagpur",Bhakth_bro,0
2044,2020-04-09 02:11:02,,Info,1
2045,2020-04-09 02:11:02,,Info,0
2046,2020-04-09 02:11:02,,Info,1
2047,2020-04-09 02:11:02,,Info,1
2048,2020-04-09 02:11:02,"Hampton, MN",Hampton News,0
2049,2020-04-09 02:11:02,"Columbus, OH",Centennial,1
2050,2020-04-09 02:11:02,"Columbus, OH",Centennial,0
2051,2020-04-09 02:11:02,,wyntre,1
2052,2020-04-09 02:11:02,,wyntre,0
2053,2020-04-09 02:11:02,,Ciana Rita,1
2054,2020-04-09 02:11:02,,Anne #StopYulin ⭐️⭐️⭐️,1
2055,2020-04-09 02:11:02,,Anne #StopYulin ⭐️⭐️⭐️,0
2056,2020-04-09 02:11:02,"Washington, DC",Chad P. Bown,0
2057,2020-04-09 02:11:02,Sydney Australia,💧Jill Sillar,0
2058,2020-04-09 02:11:01,,小涵,0
2059,2020-04-09 02:11:01,,小涵,1
2060,2020-04-09 02:11:01,,小涵,1
2061,2020-04-09 02:11:01,,小涵,1
2062,2020-04-09 02:11:01,,小涵,1
2063,2020-04-09 02:11:01,曼谷,黄友镇,1
2064,2020-04-09 02:11:01,,Mishelly💕,1
2065,2020-04-09 02:11:01,USA,gQ17 - Text TRUMP to 88022 ⭐️⭐️⭐️🇺🇸🇺🇸🇺🇸🇺🇸,0
2066,2020-04-09 02:11:01,USA,gQ17 - Text TRUMP to 88022 ⭐️⭐️⭐️🇺🇸🇺🇸🇺🇸🇺🇸,1
2067,2020-04-09 02:11:01,XULA !!!!!!,Clarke Allen,1
2068,2020-04-09 02:11:01,XULA !!!!!!,Clarke Allen,1
2069,2020-04-09 02:11:01,XULA !!!!!!,Clarke Allen,1
2070,2020-04-09 02:11:01,XULA !!!!!!,Clarke Allen,1
2071,2020-04-09 02:11:01,XULA !!!!!!,Clarke Allen,1
2072,2020-04-09 02:11:01,XULA !!!!!!,Clarke Allen,1
2073,2020-04-09 02:11:01,,Mewes,1
2074,2020-04-09 02:11:01,Colorado 🇺🇸,Lu,0
2075,2020-04-09 02:11:01,United Kingdom,Gillian Milsom,0
2076,2020-04-09 02:11:01,"Vaishali/Patna/Delhi, India",संदीप कुमार सिंह,0
2077,2020-04-09 02:11:01,"San Ramon, CA",One Bread Foundation,0
2078,2020-04-09 02:11:01,,Naam Mein Kya Rakhha Hai,0
2079,2020-04-09 02:11:01,My beautiful state of Oregon,Martin Williams,0
2080,2020-04-09 02:11:01,My beautiful state of Oregon,Martin Williams,1
2081,2020-04-09 02:11:01,My beautiful state of Oregon,Martin Williams,1
2082,2020-04-09 02:11:01,"Bellevue, WA",Kelly (2020 National Champions Gonzaga),0
2083,2020-04-09 02:11:01,Dar es Salaam,Loy Nabeta,0
2084,2020-04-09 02:11:01,Dar es Salaam,Loy Nabeta,0
2085,2020-04-09 02:11:01,,GRANNY,0
2086,2020-04-09 02:11:01,,GRANNY,1
2087,2020-04-09 02:11:01,,GRANNY,1
2088,2020-04-09 02:11:01,,GRANNY,1
2089,2020-04-09 02:11:01,,GRANNY,1
2090,2020-04-09 02:11:01,LA / Phoenix / Telluride ,"Jeff Kuhn, MBA",1
2091,2020-04-09 02:11:01,LA / Phoenix / Telluride ,"Jeff Kuhn, MBA",1
2092,2020-04-09 02:11:01,LA / Phoenix / Telluride ,"Jeff Kuhn, MBA",1
2093,2020-04-09 02:11:01,LA / Phoenix / Telluride ,"Jeff Kuhn, MBA",1
2094,2020-04-09 02:11:01,"Moses Lake, WA",N ü r,0
2095,2020-04-09 02:11:01,"Moses Lake, WA",N ü r,1
2096,2020-04-09 02:11:01,"Hamilton, Ontario, Canada",Bruce Tibbitts,0
2097,2020-04-09 02:11:01,Tucson,FedUpInTucson,0
2098,2020-04-09 02:11:01,Tucson,FedUpInTucson,1
2099,2020-04-09 02:11:01,Tucson,FedUpInTucson,1
2100,2020-04-09 02:11:01,in College,King Z ʬ⁸⁴,1
2101,2020-04-09 02:11:01,in College,King Z ʬ⁸⁴,0
2102,2020-04-09 02:11:01,in College,King Z ʬ⁸⁴,0
2103,2020-04-09 02:11:01,in College,King Z ʬ⁸⁴,1
2104,2020-04-09 02:11:01,,Frances,0
2105,2020-04-09 02:11:01,,Frances,1
2106,2020-04-09 02:11:01,,Frances,1
2107,2020-04-09 02:11:01,Abuja,Dapsyn,1
2108,2020-04-09 02:11:01,Abuja,Dapsyn,1
2109,2020-04-09 02:11:01,,Gerry De Lauro,1
2110,2020-04-09 02:11:01,,Gerry De Lauro,1
2111,2020-04-09 02:11:01,,Gerry De Lauro,1
2112,2020-04-09 02:11:01,,Gerry De Lauro,1
2113,2020-04-09 02:11:01,"Texas, USA",Luz Moreno,0
2114,2020-04-09 02:11:01,Guntakal,Chaitanya Venkatesh 💙,0
2115,2020-04-09 02:11:01,Guntakal,Chaitanya Venkatesh 💙,1
2116,2020-04-09 02:11:01,Guntakal,Chaitanya Venkatesh 💙,0
2117,2020-04-09 02:11:01,Guntakal,Chaitanya Venkatesh 💙,1
2118,2020-04-09 02:11:01,United States,shellcamg,0
2119,2020-04-09 02:11:00,,Cookie,0
2120,2020-04-09 02:11:00,Indianapolis,Jen Bingham,0
2121,2020-04-09 02:11:00,B'ham,Alabama Grandma,1
2122,2020-04-09 02:11:00,B'ham,Alabama Grandma,0
2123,2020-04-09 02:11:00,B'ham,Alabama Grandma,1
2124,2020-04-09 02:11:00,B'ham,Alabama Grandma,1
2125,2020-04-09 02:11:00,,Laura stanton,0
2126,2020-04-09 02:11:00,"Kadi, Mehsana, Gujarat, India",Kaushik Patel (આઇટી સફર),1
2127,2020-04-09 02:11:00,"Kadi, Mehsana, Gujarat, India",Kaushik Patel (આઇટી સફર),1
2128,2020-04-09 02:11:00,"Kadi, Mehsana, Gujarat, India",Kaushik Patel (આઇટી સફર),1
2129,2020-04-09 02:11:00,Hyderabad,Lost boyhood🏃,0
2130,2020-04-09 02:11:00,Hyderabad,Lost boyhood🏃,1
2131,2020-04-09 02:11:00,"Long Beach, CA",SkillsCommons,0
2132,2020-04-09 02:11:00,"Long Beach, CA",SkillsCommons,1
2133,2020-04-09 02:11:00,"Long Beach, CA",SkillsCommons,1
2134,2020-04-09 02:11:00,,SoulSentiments,0
2135,2020-04-09 02:11:00,"Missouri, USA",Not Your Momma,0
2136,2020-04-09 02:11:00,"Missouri, USA",Not Your Momma,0
2137,2020-04-09 02:11:00,"Missouri, USA",Not Your Momma,1
2138,2020-04-09 02:11:00,USA,Foster Care Today,1
2139,2020-04-09 02:11:00,"Florida, USA",Angie Adams,0
2140,2020-04-09 02:11:00,"Florida, USA",Angie Adams,1
2141,2020-04-09 02:11:00,West Of The Mississippi,Happy Hobbit,1
2142,2020-04-09 02:11:00,West Of The Mississippi,Happy Hobbit,0
2143,2020-04-09 02:11:00,West Of The Mississippi,Happy Hobbit,1
2144,2020-04-09 02:11:00,"Pennsylvania, USA",A B,0
2145,2020-04-09 02:11:00,"Kingston, Ontario, Canada",Shawna Greyling,1
2146,2020-04-09 02:11:00,"Kingston, Ontario, Canada",Shawna Greyling,1
2147,2020-04-09 02:11:00,"Kingston, Ontario, Canada",Shawna Greyling,1
2148,2020-04-09 02:11:00,"New York, USA",Rocky,0
2149,2020-04-09 02:11:00,UK,Lollylulubes 🌹🌳🌈☀️🌙⭐️,1
2150,2020-04-09 02:11:00,UK,Lollylulubes 🌹🌳🌈☀️🌙⭐️,0
2151,2020-04-09 02:11:00,New Delhi //Bihar - Champaran ,Manoj Kumar Yadav,1
2152,2020-04-09 02:11:00,,kathy,1
